Request Id,request_e2e_time,request_e2e_time_normalized,request_execution_time,request_execution_time_normalized,request_model_execution_time,request_model_execution_time_normalized,request_preemption_time,request_scheduling_delay,request_execution_plus_preemption_time,request_execution_plus_preemption_time_normalized,prefill_e2e_time,prefill_time_execution_plus_preemption,prefill_time_execution_plus_preemption_normalized,decode_time_execution_plus_preemption_normalized,request_inter_arrival_delay,request_num_tokens,request_num_prefill_tokens,request_num_decode_tokens,request_pd_ratio,request_num_restarts
90,0.19704767066947682,0.010370930035235622,0.19704767066942833,0.01037093003523307,0.19704767066942833,0.01037093003523307,0.0,0.0,0.19704767066942833,0.01037093003523307,0.025286101755142454,0.025286101755142454,6.889945982327644e-05,0.00904008257443865,0.6529581922919618,386,367,19,19.31578947368421,0
91,0.08459562869840909,0.010574453587301136,0.08459562869841278,0.010574453587301597,0.08459562869841278,0.010574453587301597,0.0,0.0,0.08459562869841278,0.010574453587301597,0.018522335898410347,0.018522335898410347,0.00011797666177331431,0.008259161599999842,1.5,165,157,8,19.625,0
92,0.1325600495746002,0.010196926890353862,0.13256004957460332,0.010196926890354101,0.13256004957460332,0.010196926890354101,0.0,0.0,0.13256004957460332,0.010196926890354101,0.01910351563174828,0.01910351563174828,7.79735331908093e-05,0.008727425687911686,0.25760199918908455,258,245,13,18.846153846153847,0
93,0.11351442321944205,0.010319493019949277,0.11351442321944731,0.010319493019949756,0.11351442321944731,0.010319493019949756,0.0,0.0,0.11351442321944731,0.010319493019949756,0.018985764933731275,0.018985764933731275,8.955549497043055e-05,0.00859351438961007,0.9890657398928724,223,212,11,19.272727272727273,0
94,0.16466298198547946,0.010977532132365297,0.15663804688401112,0.010442536458934075,0.15663804688401112,0.010442536458934075,0.0,0.008024935101488495,0.15663804688401112,0.010442536458934075,0.03201284438549834,0.023987909284009845,8.416810275091174e-05,0.008843342506665408,0.10548948811795356,300,285,15,19.0,0
95,0.12319279345436485,0.01026606612119707,0.12319279345436795,0.010266066121197329,0.12319279345436795,0.010266066121197329,0.0,0.0,0.12319279345436795,0.010266066121197329,0.019211269340082993,0.019211269340082993,8.653724927965311e-05,0.008665127009523488,0.27398832795018535,234,222,12,18.5,0
96,0.24430654593474088,0.010622023736293082,0.24430654593477671,0.01062202373629464,0.24430654593477671,0.01062202373629464,0.0,0.0,0.24430654593477671,0.01062202373629464,0.034949577706207435,0.034949577706207435,7.614287081962404e-05,0.009102476879501454,0.14371201812772227,482,459,23,19.956521739130434,0
97,0.23505436747585406,0.01068428943072064,0.23505436747590217,0.010684289430722825,0.23505436747590217,0.010684289430722825,0.0,0.0,0.23505436747590217,0.010684289430722825,0.034619193075904775,0.034619193075904775,7.940181898143297e-05,0.00911068974545224,0.2927123987022924,458,436,22,19.818181818181817,0
98,0.08414438017662462,0.010518047522078078,0.08414438017662343,0.010518047522077929,0.08414438017662343,0.010518047522077929,0.0,0.0,0.08414438017662343,0.010518047522077929,0.018071087376625883,0.018071087376625883,0.00013000782285342363,0.008259161599999842,0.39961543710158054,147,139,8,17.375,0
99,0.23504769331710662,0.010683986059868483,0.23504769331717193,0.010683986059871451,0.23504769331717193,0.010683986059871451,0.0,0.0,0.23504769331717193,0.010683986059871451,0.03416669491716817,0.03416669491716817,8.001567896292311e-05,0.009130954472724474,1.5,449,427,22,19.40909090909091,0
100,0.2538227717633106,0.010575948823471274,0.25382277176334817,0.01057594882347284,0.25382277176334817,0.01057594882347284,0.0,0.0,0.25382277176334817,0.01057594882347284,0.034949577706207435,0.034949577706207435,7.614287081962404e-05,0.009119716419045965,1.5,483,459,24,19.125,0
101,0.10189463288178047,0.010189463288178047,0.101894632881785,0.010189463288178501,0.101894632881785,0.010189463288178501,0.0,0.0,0.101894632881785,0.010189463288178501,0.01694325642463923,0.01694325642463923,9.360915151734381e-05,0.008495137645714124,0.944231232842867,191,181,10,18.1,0
102,0.11267545077500074,0.01024322279772734,0.11267545077500289,0.010243222797727535,0.11267545077500289,0.010243222797727535,0.0,0.0,0.11267545077500289,0.010243222797727535,0.018146792489289965,0.018146792489289965,9.118991200648224e-05,0.00859351438961007,0.3324170288213182,210,199,11,18.09090909090909,0
103,0.08414438017662462,0.010518047522078078,0.08414438017662343,0.010518047522077929,0.08414438017662343,0.010518047522077929,0.0,0.0,0.08414438017662343,0.010518047522077929,0.018071087376625883,0.018071087376625883,0.00012726117870863297,0.008259161599999842,0.25628047474442894,150,142,8,17.75,0
104,0.29900064243283,0.0119600256973132,0.2653439529088987,0.010613758116355947,0.2653439529088987,0.010613758116355947,0.033656689523944294,0.0,0.29900064243284297,0.011960025697313718,0.035001637023185594,0.035001637023185594,7.276847613967899e-05,0.010559960216385776,0.23819045565693386,506,481,25,19.24,0
105,0.2310119551095653,0.01100056929093168,0.2263799260953741,0.0107799964807321,0.2263799260953741,0.0107799964807321,0.0,0.004632029014210559,0.2263799260953741,0.0107799964807321,0.03828871853815485,0.033656689523944294,8.249188608809876e-05,0.009177296979590974,0.15408054378038116,429,408,21,19.428571428571427,0
106,0.14708585244589756,0.010506132317564112,0.1470858524459159,0.010506132317565421,0.1470858524459159,0.010506132317565421,0.0,0.0,0.1470858524459159,0.010506132317565421,0.023910724674486517,0.023910724674486517,8.663306041480622e-05,0.008798223412243646,0.3034924186763064,290,276,14,19.714285714285715,0
107,0.26340936090885947,0.010536374436354379,0.2634093609088988,0.010536374436355952,0.2634093609088988,0.010536374436355952,0.0,0.0,0.2634093609088988,0.010536374436355952,0.03501994102318662,0.03501994102318662,7.220606396533324e-05,0.009135576795426915,1.5,510,485,25,19.4,0
108,0.22707962220305689,0.011353981110152844,0.20776270167895217,0.010388135083947609,0.20776270167895217,0.010388135083947609,0.019316920524097725,0.0,0.2270796222030499,0.011353981110152494,0.025998634936094334,0.025998634936094334,6.788155335794865e-05,0.010054049363348128,0.40570452925282297,403,383,20,19.15,0
109,0.13342474184238284,0.011118728486865237,0.12457972463838397,0.010381643719865332,0.12457972463838397,0.010381643719865332,0.0,0.008845017203974237,0.12457972463838397,0.010381643719865332,0.028161937728071962,0.019316920524097725,8.43533647340512e-05,0.00877190034285924,0.08408911853210554,241,229,12,19.083333333333332,0
110,0.17698193683513352,0.01041070216677256,0.17698193683508492,0.010410702166769701,0.17698193683508492,0.010410702166769701,0.0,0.0,0.17698193683508492,0.010410702166769701,0.024327059577942123,0.024327059577942123,7.305423296679316e-05,0.00897969866218773,1.5,350,333,17,19.58823529411765,0
111,0.24043256601301266,0.012021628300650632,0.21610550643508486,0.010805275321754243,0.21610550643508486,0.010805275321754243,0.024327059577942123,0.0,0.24043256601302698,0.012021628300651349,0.03205817569222802,0.03205817569222802,8.115993846133676e-05,0.010418719516039232,0.39065619479629987,415,395,20,19.75,0
112,0.18230314322662622,0.010723714307448602,0.17967710483508484,0.010569241460887344,0.17967710483508484,0.010569241460887344,0.0,0.0026260383915470698,0.17967710483508484,0.010569241460887344,0.026953097969489193,0.024327059577942123,7.261808829236455e-05,0.009138237956302179,0.02943213730068095,352,335,17,19.705882352941178,0
113,0.2889086685227582,0.013132212205579918,0.23718287947590197,0.010781039976177362,0.23718287947590197,0.010781039976177362,0.05172578904686276,0.0,0.28890866852276476,0.013132212205580217,0.034619193075904775,0.034619193075904775,7.995194705751681e-05,0.011558612520311519,0.34943212889284325,455,433,22,19.681818181818183,0
114,0.27938758925117924,0.011641149552132468,0.25606944743434373,0.010669560309764322,0.25606944743434373,0.010669560309764322,0.016955263669665044,0.006362878147179174,0.2730247111040088,0.011376029629333699,0.04113340352437689,0.034770525377197714,7.366636732457143e-05,0.009927257738616765,0.08565088590013659,496,472,24,19.666666666666668,0
115,0.11303758640502792,0.011303758640502792,0.10396180812680665,0.010396180812680665,0.10396180812680665,0.010396180812680665,0.0,0.009075778278216262,0.10396180812680665,0.010396180812680665,0.026031041947881306,0.016955263669665044,8.971038978658754e-05,0.008700654445714662,0.041751387074732804,199,189,10,18.9,0
116,0.21497148367708974,0.011314288614583671,0.19719333466942834,0.01037859656154886,0.19719333466942834,0.01037859656154886,0.017778149007611432,0.0,0.21497148367703978,0.011314288614581041,0.025286101755142454,0.025286101755142454,6.871223303027841e-05,0.0099834411537867,0.45197744911270377,387,368,19,19.36842105263158,0
117,0.09977656228730325,0.01108628469858925,0.09407230763618611,0.0104524786262429,0.09407230763618611,0.0104524786262429,0.0,0.005704254651107021,0.09407230763618611,0.0104524786262429,0.023482403658718454,0.017778149007611432,0.00010774635762188747,0.008477128736509422,0.13407300504692898,174,165,9,18.333333333333332,0
118,0.11351442321944205,0.010319493019949277,0.11351442321944731,0.010319493019949756,0.11351442321944731,0.010319493019949756,0.0,0.0,0.11351442321944731,0.010319493019949756,0.018985764933731275,0.018985764933731275,8.997992859588282e-05,0.00859351438961007,1.1049451384525142,222,211,11,19.181818181818183,0
119,0.18704512884898605,0.010391396047165892,0.18704512884893773,0.010391396047163208,0.18704512884893773,0.010391396047163208,0.0,0.0,0.18704512884893773,0.010391396047163208,0.02484932176322019,0.02484932176322019,7.161187828017346e-05,0.009010878171431437,0.45134082045169066,365,347,18,19.27777777777778,0
120,0.17698193683513352,0.01041070216677256,0.17698193683508492,0.010410702166769701,0.17698193683508492,0.010410702166769701,0.0,0.0,0.17698193683508492,0.010410702166769701,0.024327059577942123,0.024327059577942123,7.261808829236455e-05,0.00897969866218773,0.27169585734863944,352,335,17,19.705882352941178,0
121,0.3057494769069322,0.012739561537788843,0.2563023877633481,0.010679266156806172,0.2563023877633481,0.010679266156806172,0.0494470891436265,0.0,0.3057494769069746,0.012739561537790609,0.034949577706207435,0.034949577706207435,7.564843659352258e-05,0.011283329133363532,0.3698916844095521,486,462,24,19.25,0
122,0.2400554792586007,0.012002773962930036,0.21025230167895204,0.010512615083947602,0.21025230167895204,0.010512615083947602,0.023448454207532166,0.00635472337214793,0.2337007558864842,0.01168503779432421,0.032353358308242264,0.025998634936094334,6.788155335794865e-05,0.010385106047517922,0.11424088679118682,403,383,20,19.15,0
123,0.1510758639002745,0.010791133135733893,0.14837257397896061,0.010598040998497187,0.14837257397896061,0.010598040998497187,0.0,0.0027032899213210726,0.14837257397896061,0.010598040998497187,0.026151744128853238,0.023448454207532166,8.848473285861195e-05,0.008923151412244376,0.13635466450117661,279,265,14,18.928571428571427,0
124,0.12329844463837958,0.010274870386531632,0.12329844463838396,0.010274870386531998,0.12329844463838396,0.010274870386531998,0.0,0.0,0.12329844463838396,0.010274870386531998,0.019316920524097725,0.019316920524097725,8.362303257185162e-05,0.008665127009523488,0.5568988370538506,243,231,12,19.25,0
125,0.23980618371907525,0.011990309185953762,0.21581827443508486,0.010790913721754242,0.21581827443508486,0.010790913721754242,0.023987909284009845,0.0,0.2398061837190947,0.011990309185954735,0.03205817569222802,0.03205817569222802,8.095498912178793e-05,0.010387400401342362,0.1900282268990594,416,396,20,19.8,0
126,0.1638886512999349,0.010925910086662327,0.15991919888401104,0.010661279925600736,0.15991919888401104,0.010661279925600736,0.0,0.003969452415930164,0.15991919888401104,0.010661279925600736,0.02795736169994001,0.023987909284009845,8.329135168058975e-05,0.009062085973332993,0.03765448510486635,303,288,15,19.2,0
127,0.3198419231043914,0.012793676924175656,0.26674555290889873,0.01066982211635595,0.26674555290889873,0.01066982211635595,0.0530963701954974,0.0,0.31984192310439613,0.012793676924175846,0.03501994102318662,0.03501994102318662,7.220606396533324e-05,0.011392879283248192,1.5,510,485,25,19.4,0
128,0.11202585704325685,0.011202585704325686,0.10553119294643146,0.010553119294643146,0.10553119294643146,0.010553119294643146,0.0,0.006494664096827307,0.10553119294643146,0.010553119294643146,0.024641456586117272,0.018146792489289965,9.118991200648224e-05,0.008738440045713957,0.03804150275492901,209,199,10,19.9,0
129,0.2609488369088524,0.010872868204535516,0.2554205957633482,0.01064252482347284,0.2554205957633482,0.01064252482347284,0.0,0.00552824114551953,0.2554205957633482,0.01064252482347284,0.040477818851726965,0.034949577706207435,7.564843659352258e-05,0.009186292419046893,0.15407874504058583,486,462,24,19.25,0
130,0.2616767826514561,0.011377251419628526,0.2447335262268402,0.010640588096819139,0.2447335262268402,0.010640588096819139,0.01694325642463923,0.0,0.2616767826514794,0.011377251419629541,0.03488618999826798,0.03488618999826798,7.892803167028955e-05,0.009860460550138615,1.0637455195883234,465,442,23,19.217391304347824,0
131,0.09710753125143867,0.010789725694604298,0.09272592705321356,0.010302880783690396,0.09272592705321356,0.010302880783690396,0.0,0.004381604198229638,0.09272592705321356,0.010302880783690396,0.02132486062286887,0.01694325642463923,9.465506382480018e-05,0.008420296736507757,0.23064254420001618,188,179,9,19.88888888888889,0
132,0.19805818785036422,0.01042411515001917,0.1980581878503807,0.010424115150020037,0.1980581878503807,0.010424115150020037,0.0,0.0,0.1980581878503807,0.010424115150020037,0.02599863493610144,0.02599863493610144,6.859798136174522e-05,0.009055765942855936,0.8971161259377141,398,379,19,19.94736842105263,0
133,0.2634093609090229,0.010536374436360916,0.2634093609088988,0.010536374436355952,0.2634093609088988,0.010536374436355952,0.0,0.0,0.2634093609088988,0.010536374436355952,0.03501994102317951,0.03501994102317951,7.265547930120231e-05,0.009135576795433736,0.4729598916637201,507,482,25,19.28,0
134,0.06987056548571502,0.009981509355102145,0.06987056548571433,0.009981509355102046,0.06987056548571433,0.009981509355102046,0.0,0.0,0.06987056548571433,0.009981509355102046,0.013244506514283216,0.013244506514283216,0.00010681053640550982,0.008089436995918829,0.5306240301719924,131,124,7,17.714285714285715,0
135,0.12329844463846484,0.010274870386538737,0.12329844463838396,0.010274870386531998,0.12329844463838396,0.010274870386531998,0.0,0.0,0.12329844463838396,0.010274870386531998,0.01931692052410483,0.01931692052410483,8.398661097436883e-05,0.008665127009530002,0.8494191662273352,242,230,12,19.166666666666668,0
136,0.3235555520930262,0.013481481337209425,0.2566577157633481,0.010694071490139505,0.2566577157633481,0.010694071490139505,0.0668978363297299,0.0,0.323555552093078,0.013481481337211583,0.03494957770620033,0.03494957770620033,7.53223657461214e-05,0.012025248932784413,0.5444132356228835,488,464,24,19.333333333333332,0
137,0.11990095242566667,0.013322328047296297,0.09472075563618612,0.01052452840402068,0.09472075563618612,0.01052452840402068,0.02426900913984298,0.0009111876496774585,0.1189897647760291,0.013221084975114344,0.018684984657298287,0.01777379700762083,0.00010904169943325662,0.01124621864092982,0.0721032933708301,172,163,9,18.11111111111111,0
138,0.20455714279795245,0.01203277310576191,0.17934423839698974,0.010549661082175867,0.17934423839698974,0.010549661082175867,0.02485503018226609,0.00035787421874999836,0.20419926857925583,0.012011721681132695,0.024626883358592977,0.02426900913984298,7.513625120694421e-05,0.010584132908197616,0.05660449375281473,340,323,17,19.0,0
139,0.18870476080999765,0.010483597822777647,0.1873704532679853,0.010409469625999182,0.1873704532679853,0.010409469625999182,0.0,0.0013343075419669503,0.1873704532679853,0.010409469625999182,0.02618933772423304,0.02485503018226609,7.267552684873126e-05,0.009028634615875811,0.15896632941657174,360,342,18,19.0,0
140,0.10322258494649361,0.01032225849464936,0.10322258494643145,0.010322258494643145,0.10322258494643145,0.010322258494643145,0.0,0.0,0.10322258494643145,0.010322258494643145,0.018146792489289965,0.018146792489289965,9.258567596576513e-05,0.008507579245720365,0.6322369649424644,206,196,10,19.6,0
141,0.11373992762585772,0.010339993420532519,0.11373992762579652,0.010339993420526956,0.11373992762579652,0.010339993420526956,0.0,0.0,0.11373992762579652,0.010339993420526956,0.019211269340075887,0.019211269340075887,8.812508871594444e-05,0.00859351438961653,0.5028861589576081,229,218,11,19.818181818181817,0
142,0.24417918123647553,0.010616486140716327,0.24417918123636403,0.01061648614071148,0.24417918123636403,0.01061648614071148,0.0,0.0,0.24417918123636403,0.01061648614071148,0.03482221300778576,0.03482221300778576,7.704029426501276e-05,0.009102476879508251,0.335234983785611,475,452,23,19.652173913043477,0
143,0.08459562869840909,0.010574453587301136,0.08459562869841278,0.010574453587301597,0.08459562869841278,0.010574453587301597,0.0,0.0,0.08459562869841278,0.010574453587301597,0.018522335898410347,0.018522335898410347,0.00011949894128006675,0.008259161599999842,0.9357381832000726,163,155,8,19.375,0
144,0.15855085897827337,0.01321257158152278,0.12489416945436796,0.010407847454530663,0.12489416945436796,0.010407847454530663,0.0336566895239514,0.0,0.15855085897831936,0.013212571581526613,0.019211269340075887,0.019211269340075887,8.653724927962112e-05,0.01161163246984979,0.2754556917039537,234,222,12,18.5,0
145,0.24286672046456204,0.011565081926883906,0.22543144609537408,0.010734830766446385,0.22543144609537408,0.010734830766446385,0.0,0.017435274369248077,0.22543144609537408,0.010734830766446385,0.05109196389319948,0.0336566895239514,8.351535862022679e-05,0.00913213126530298,0.00177599497082781,424,403,21,19.19047619047619,0
146,0.11373992762585772,0.010339993420532519,0.11373992762579652,0.010339993420526956,0.11373992762579652,0.010339993420526956,0.0,0.0,0.11373992762579652,0.010339993420526956,0.019211269340075887,0.019211269340075887,8.853119511555709e-05,0.00859351438961653,0.5068324138336635,228,217,11,19.727272727272727,0
147,0.17692388639703438,0.010407287435119669,0.1769238863969897,0.01040728743511704,0.1769238863969897,0.01040728743511704,0.0,0.0,0.1769238863969897,0.01040728743511704,0.02426900913984298,0.02426900913984298,7.536959360199682e-05,0.00897969866218773,0.6759095764809473,339,322,17,18.941176470588236,0
148,0.10514971548397511,0.01502138792628216,0.07026352548571432,0.010037646497959189,0.07026352548571432,0.010037646497959189,0.034886189998275086,0.0,0.10514971548398941,0.015021387926284201,0.013244506514283216,0.013244506514283216,0.00010681053640550982,0.013129315567098843,0.27903454645064585,131,124,7,17.714285714285715,0
149,0.24689493785740524,0.010734562515539359,0.24445205422684022,0.010628350183775661,0.24445205422684022,0.010628350183775661,0.0,0.0024428836304792867,0.24445205422684022,0.010628350183775661,0.03732907362875437,0.034886189998275086,7.857249999611506e-05,0.009111559314289168,0.03911260436952091,467,444,23,19.304347826086957,0
150,0.1768982400732284,0.010405778827836965,0.17689824007318014,0.010405778827834125,0.17689824007318014,0.010405778827834125,0.0,0.0,0.17689824007318014,0.010405778827834125,0.024243362816037006,0.024243362816037006,7.576050880011564e-05,0.00897969866218773,1.171331658964192,337,320,17,18.823529411764707,0
151,0.19492904584271287,0.01146641446133605,0.17715089683508492,0.010420640990299114,0.17715089683508492,0.010420640990299114,0.017778149007611432,0.0,0.19492904584269635,0.011466414461335079,0.024327059577942123,0.024327059577942123,7.283550771838959e-05,0.01003541095675122,0.8996791936648094,351,334,17,19.647058823529413,0
152,0.09570776860113028,0.010634196511236697,0.0942745476361861,0.010474949737354012,0.0942745476361861,0.010474949737354012,0.0,0.0014332209649552397,0.0942745476361861,0.010474949737354012,0.019211369972566672,0.017778149007611432,0.00010645598208150558,0.008499599847618179,0.08013941758443366,176,167,9,18.555555555555557,0
153,0.24417918123647553,0.010616486140716327,0.24417918123636403,0.01061648614071148,0.24417918123636403,0.01061648614071148,0.0,0.0,0.24417918123636403,0.01061648614071148,0.03482221300778576,0.03482221300778576,7.738269557285725e-05,0.009102476879508251,0.18427136556090318,473,450,23,19.565217391304348,0
154,0.2350543674759109,0.010684289430723222,0.23505436747590217,0.010684289430722825,0.23505436747590217,0.010684289430722825,0.0,0.0,0.23505436747590217,0.010684289430722825,0.03461919307589767,0.03461919307589767,7.940181898141667e-05,0.009110689745455147,0.7951174993475263,458,436,22,19.818181818181817,0
155,0.10322258494649361,0.01032225849464936,0.10322258494643145,0.010322258494643145,0.10322258494643145,0.010322258494643145,0.0,0.0,0.10322258494643145,0.010322258494643145,0.018146792489289965,0.018146792489289965,9.165046711762608e-05,0.008507579245720365,1.1459444336921791,208,198,10,19.8,0
156,0.08459562869840909,0.010574453587301136,0.08459562869841278,0.010574453587301597,0.08459562869841278,0.010574453587301597,0.0,0.0,0.08459562869841278,0.010574453587301597,0.018522335898410347,0.018522335898410347,0.00011649267860635439,0.008259161599999842,0.14352762728685775,167,159,8,19.875,0
157,0.2444413022269316,0.010627882705518765,0.2444413022268402,0.010627882705514792,0.2444413022268402,0.010627882705514792,0.0,0.0,0.2444413022268402,0.010627882705514792,0.034886189998275086,0.034886189998275086,7.857249999611506e-05,0.009111091836028545,0.757328122205223,467,444,23,19.304347826086957,0
158,0.2235895865551356,0.012421643697507534,0.18864000884893778,0.010480000491607654,0.18864000884893778,0.010480000491607654,0.03494957770620033,0.0,0.2235895865551381,0.012421643697507673,0.024849321763227294,0.024849321763227294,7.140609702076809e-05,0.011041125821772683,0.26075574897444653,366,348,18,19.333333333333332,0
159,0.2633554235307827,0.010973142647115944,0.2556646917633481,0.010652695490139504,0.2556646917633481,0.010652695490139504,0.0,0.0076907317673970965,0.2556646917633481,0.010652695490139504,0.042640309473597426,0.03494957770620033,7.581253298525017e-05,0.009196463085716053,0.08394509879585144,485,461,24,19.208333333333332,0
160,0.254348496241775,0.01059785401007396,0.254348496241655,0.010597854010068958,0.254348496241655,0.010597854010068958,0.0,0.0,0.254348496241655,0.010597854010068958,0.03547530218450845,0.03547530218450845,7.421611335671224e-05,0.009119716419052773,0.9997819944801449,502,478,24,19.916666666666668,0
161,0.31348395807604845,0.01362973730765428,0.24825045422684008,0.010793498009862613,0.24825045422684008,0.010793498009862613,0.06523350384922821,0.0,0.3134839580760683,0.013629737307655144,0.034886189998275086,0.034886189998275086,7.87498645559257e-05,0.01211294643816406,0.8324005808801758,466,443,23,19.26086956521739,0
162,0.2718533145979194,0.01359266572989597,0.21456690488587865,0.010728345244293933,0.21456690488587865,0.010728345244293933,0.03494957770620033,0.02233683200586256,0.24951648259207898,0.012475824129603949,0.052620758148890445,0.030283926143027884,7.765109267443047e-05,0.010961627822451447,0.012549357992412524,410,390,20,19.5,0
163,0.26083804385801557,0.010868251827417316,0.25488299576334816,0.01062012482347284,0.25488299576334816,0.01062012482347284,0.0,0.005955048094563153,0.25488299576334816,0.01062012482347284,0.04090462580076348,0.03494957770620033,7.581253298525017e-05,0.00916389241905217,0.2018723953114261,485,461,24,19.208333333333332,0
164,0.23500483147591922,0.010682037794359965,0.23500483147590218,0.01068203779435919,0.23500483147590218,0.01068203779435919,0.0,0.0,0.23500483147590218,0.01068203779435919,0.03461919307589767,0.03461919307589767,7.92201214551434e-05,0.009108438109091888,0.8103382621988402,459,437,22,19.863636363636363,0
165,0.11373992762585772,0.010339993420532519,0.11373992762579652,0.010339993420526956,0.11373992762579652,0.010339993420526956,0.0,0.0,0.11373992762579652,0.010339993420526956,0.019211269340075887,0.019211269340075887,8.772269105057482e-05,0.00859351438961653,0.8323413877196657,230,219,11,19.90909090909091,0
166,0.09403467052698034,0.010448296725220038,0.09403467052698422,0.01044829672522047,0.09403467052698422,0.01044829672522047,0.0,0.0,0.09403467052698422,0.01044829672522047,0.018522335898410347,0.018522335898410347,0.00011576459936506467,0.008390259403174442,0.774111459838025,169,160,9,17.77777777777778,0
167,0.2708071855491454,0.012309417524961154,0.23698140747590218,0.010771882157995554,0.23698140747590218,0.010771882157995554,0.03382577807330733,0.0,0.2708071855492095,0.012309417524964068,0.03461919307589767,0.03461919307589767,7.958435189861534e-05,0.010735817839693079,1.028514428073919,457,435,22,19.772727272727273,0
168,0.24067160992619563,0.010939618633008892,0.23618799247330474,0.01073581783969567,0.23618799247330474,0.01073581783969567,0.0,0.004483617452947897,0.23618799247330474,0.01073581783969567,0.03830939552625523,0.03382577807330733,8.072978060455211e-05,0.009198282472724563,0.12579319390863475,441,419,22,19.045454545454547,0
169,0.12326387952677464,0.010271989960564554,0.12326387952669562,0.010271989960557969,0.12326387952669562,0.010271989960557969,0.0,0.0,0.12326387952669562,0.010271989960557969,0.01928235541241463,0.01928235541241463,8.275689018203704e-05,0.008665127009530002,0.30837392142569797,245,233,12,19.416666666666668,0
170,0.1310392996891636,0.011912663608105783,0.11408403601944735,0.01037127600176794,0.11408403601944735,0.01037127600176794,0.01695526366965794,0.0,0.13103929968910527,0.011912663608100478,0.018682161733735825,0.018682161733735825,9.157922418497954e-05,0.010214285268675254,0.7932160416924035,215,204,11,18.545454545454547,0
171,0.10961196648244709,0.010961196648244709,0.10290427212680663,0.010290427212680663,0.10290427212680663,0.010290427212680663,0.0,0.006707694355597482,0.10290427212680663,0.010290427212680663,0.02366295802525542,0.01695526366965794,8.83086649461351e-05,0.008594900845719167,0.011974467378138343,202,192,10,19.2,0
172,0.23500483147591922,0.010682037794359965,0.23500483147590218,0.01068203779435919,0.23500483147590218,0.01068203779435919,0.0,0.0,0.23500483147590218,0.01068203779435919,0.03461919307589767,0.03461919307589767,7.92201214551434e-05,0.009108438109091888,0.1989434113919657,459,437,22,19.863636363636363,0
173,0.1231927934544359,0.010266066121202991,0.12319279345436795,0.010266066121197329,0.12319279345436795,0.010266066121197329,0.0,0.0,0.12319279345436795,0.010266066121197329,0.019211269340075887,0.019211269340075887,8.614918986581115e-05,0.008665127009530002,1.5,235,223,12,18.583333333333332,0
174,0.14662358197902847,0.010473112998502034,0.1466235819789606,0.010473112998497186,0.1466235819789606,0.010473112998497186,0.0,0.0,0.1466235819789606,0.010473112998497186,0.02344845420752506,0.02344845420752506,8.782192587088037e-05,0.008798223412250243,0.5128878409533968,281,267,14,19.071428571428573,0
175,0.16715955024466211,0.010447471890291382,0.1671595502446087,0.010447471890288045,0.1671595502446087,0.010447471890288045,0.0,0.0,0.1671595502446087,0.010447471890288045,0.024243362816037006,0.024243362816037006,7.64774852240915e-05,0.00893226171428907,1.5,333,317,16,19.8125,0
176,0.09328613163619082,0.010365125737354534,0.09328613163618613,0.010365125737354014,0.09328613163618613,0.010365125737354014,0.0,0.0,0.09328613163618613,0.010365125737354014,0.01777379700762083,0.01777379700762083,0.00010904169943325662,0.008390259403174442,1.400388268632625,172,163,9,18.11111111111111,0
177,0.10194811212681998,0.010194811212681999,0.10194811212680663,0.010194811212680663,0.10194811212680663,0.010194811212680663,0.0,0.0,0.10194811212680663,0.010194811212680663,0.01695526366965794,0.01695526366965794,9.115733155730075e-05,0.008499284845716205,1.5,196,186,10,18.6,0
178,0.13813577230034468,0.012557797481849516,0.11422504762579652,0.010384095238708774,0.11422504762579652,0.010384095238708774,0.023910724674493622,0.0,0.13813577230029014,0.012557797481844558,0.019211269340075887,0.019211269340075887,8.812508871594444e-05,0.010811318450933527,1.5,229,218,11,19.818181818181817,0
179,0.16604059356879475,0.011069372904586317,0.15693526227448734,0.010462350818299156,0.15693526227448734,0.010462350818299156,0.0,0.009105331294222196,0.15693526227448734,0.010462350818299156,0.03301605596871582,0.023910724674493622,8.570152213080151e-05,0.008868302506671928,0.057370267188744606,294,279,15,18.6,0
180,0.12326387952677464,0.010271989960564554,0.12326387952669562,0.010271989960557969,0.12326387952669562,0.010271989960557969,0.0,0.0,0.12326387952669562,0.010271989960557969,0.01928235541241463,0.01928235541241463,8.170489581531623e-05,0.008665127009530002,0.6519795613187256,248,236,12,19.666666666666668,0
181,0.16656231387642606,0.010410144617276629,0.1665623138763547,0.010410144617272169,0.1665623138763547,0.010410144617272169,0.0,0.0,0.1665623138763547,0.010410144617272169,0.024239406447776446,0.024239406447776446,7.869937158368976e-05,0.008895181714290601,0.46596729738101317,324,308,16,19.25,0
182,0.24055372225735994,0.01415021895631529,0.17743544083508495,0.010437378872652055,0.17743544083508495,0.010437378872652055,0.06311828142221998,0.0,0.24055372225730492,0.014150218956312055,0.024327059577942123,0.024327059577942123,7.327427583717507e-05,0.01271921545173046,0.2432254197369872,349,332,17,19.529411764705884,0
183,0.24876108002825958,0.01243805400141298,0.24740126016507974,0.012370063008253987,0.24740126016507974,0.012370063008253987,0.0,0.001359819863210987,0.24740126016507974,0.012370063008253987,0.06447810128543097,0.06311828142221998,0.00016610074058478943,0.00921414893714143,0.14699932748619915,400,380,20,19.0,0
